"","X.2","X.1","X","RT","RT_bl","RT_tot","acc_bl","acc_tot","background","bidi","block_cnt","block_type","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","count_block_loop","count_block_seq","count_block_settings","count_check_session","count_drift_correct","count_exp_settings","count_experiment","count_feedback","count_instructions","count_log_variables","count_logger","count_new_pygaze_drift_correct","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_pygaze","count_start_recording","count_stop_recording","count_test_location","count_trial","count_trial_loop","count_trial_seq","d_eye","datetime","description","disable_garbage_collection","dist_color","dist_high","dist_loc","dist_shape","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","high_loc","high_prob_loc","keyboard_backend","live_row","live_row_block_loop","live_row_trial_loop","logfile","mouse_backend","nr_blinks","nr_trials","nr_trials_bl","opensesame_codename","opensesame_version","orient_list_trial","ping","ping_trigger","ping_type","practice","repeat_cycle","response","round_decimals","sampler_backend","session_nr","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_color","target_high","target_loc","target_shape","time_block_loop","time_block_seq","time_block_settings","time_check_session","time_drift_correct","time_exp_settings","time_experiment","time_feedback","time_instructions","time_log_variables","time_logger","time_new_pygaze_drift_correct","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_pygaze","time_start_recording","time_stop_recording","time_test_location","time_trial","time_trial_loop","time_trial_seq","title","total_blocks","trial_type","trials_in_block","trigger","uniform_coordinates","update_blinks","width","x","y","toward","containsNaN","rept","repd","prevtar","pd","nt","pd_c","nt_c","tar_dist","dist_dist","prevHP","eegTar","repteeg","tarcounter"
"1035",1091,1091,1091,587.2213,24701.7588,24701.7588,24,24,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,26,26,NA,NA,NA,0,0,0,NA,26,0,26,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","red","no","None","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",26,0,26,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",1,27,27,"Kafkaesque Koffka","3.2.8","['hori', 'hori', 'hori', 'vert', 'hori', 'vert', 'vert', 'vert']","yes",106,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","yes",6,"circle",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,122730.3795,125276.8399,NA,NA,NA,1660.2403,47191.5333,NA,NA,122730.3963,47692.6877,122730.3248,"New experiment",19,"dist_absent",56,79,"yes","yes",1680,-1.34177551282071,7.36223371794895,"more toward","False","NR","NR","lp",NA,"Right",NA,"Right",0,NA,"2",1,"NR","ex"
"1036",1092,1092,1092,584.9364,25286.6952,25286.6952,25,25,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,27,27,NA,NA,NA,0,0,0,NA,27,0,27,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","green","no","None","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",27,0,27,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",1,28,28,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'hori', 'vert', 'vert', 'hori', 'hori', 'vert']","yes",106,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","yes",6,"diamond",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,125306.0918,127772.9255,NA,NA,NA,1660.2403,47191.5333,NA,NA,125306.1086,47692.6877,125306.0383,"New experiment",19,"dist_absent",56,79,"yes","yes",1680,-11.7621505128206,10.5132337179489,"more toward","False","R","R","hp",NA,"Right",NA,"Right",0,NA,"2",6,"NR","ex"
"1037",1093,1093,1093,807.0902,26093.7854,26093.7854,26,26,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,28,28,NA,NA,NA,0,0,0,NA,28,0,28,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","red","yes","6","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",28,0,28,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",1,29,29,"Kafkaesque Koffka","3.2.8","['hori', 'hori', 'vert', 'vert', 'vert', 'hori', 'vert', 'hori']","yes",106,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",7,"diamond",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,127802.5725,130524.8532,NA,NA,NA,1660.2403,47191.5333,NA,NA,127802.589,47692.6877,127802.5193,"New experiment",19,"dist_present",56,87,"yes","yes",1680,0.881724487179227,-0.270641282051116,"more toward","False","NR","NR","hp",NA,NA,NA,NA,-1,0,"2",6,"R","in"
"1038",1094,1094,1094,1620.4728,27714.2582,27714.2582,27,27,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,29,29,NA,NA,NA,0,0,0,NA,29,0,29,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","green","yes","6","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",29,0,29,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",1,30,30,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'hori', 'hori', 'vert', 'hori', 'vert', 'vert']","no",206,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",5,"diamond",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,130554.2143,134029.1668,NA,NA,NA,1660.2403,47191.5333,NA,NA,130554.2306,47692.6877,130554.1605,"New experiment",19,"dist_present",56,67,"yes","yes",1680,2.0213494871793,-20.3526412820511,"more away","False","NR","R","lp",NA,NA,NA,NA,1,0,"2",7,"NR","in"
"1039",1095,1095,1095,648.4505,28362.7087,28362.7087,28,28,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,30,30,NA,NA,NA,0,0,0,NA,30,0,30,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","green","no","1","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",30,0,30,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",1,31,31,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'hori', 'vert', 'hori', 'hori', 'vert', 'vert']","yes",106,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",4,"diamond",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,134059.2569,136852.8199,NA,NA,NA,1660.2403,47191.5333,NA,NA,134059.2742,47692.6877,134059.2014,"New experiment",19,"dist_present",56,52,"yes","yes",1680,-4.13452551282081,-8.39876628205111,"more toward","False","NR","NR","lp","Left",NA,NA,NA,2,-3,"2",5,"NR","in"
"1040",1096,1096,1096,681.5962,29044.3049,29044.3049,29,29,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,31,31,NA,NA,NA,0,0,0,NA,31,0,31,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","green","no","None","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",31,0,31,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",1,32,32,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'hori', 'vert', 'hori', 'vert', 'vert', 'hori']","yes",106,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",0,"diamond",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,136882.5405,139188.9766,NA,NA,NA,1660.2403,47191.5333,NA,NA,136882.5573,47692.6877,136882.488,"New experiment",19,"dist_absent",56,19,"yes","yes",1680,2.01934948717933,-7.34801628205114,"more away","False","NR","NR","lp",NA,NA,NA,NA,-2,NA,"2",4,"NR","in"
"1041",1097,1097,1097,717.9868,29762.2917,29762.2917,30,30,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,32,32,NA,NA,NA,0,0,0,NA,32,0,32,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","green","no","5","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",32,0,32,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",1,33,33,"Kafkaesque Koffka","3.2.8","['hori', 'hori', 'vert', 'hori', 'vert', 'vert', 'vert', 'hori']","yes",106,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","yes",6,"diamond",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,139218.4681,141780.9317,NA,NA,NA,1660.2403,47191.5333,NA,NA,139218.4845,47692.6877,139218.4143,"New experiment",19,"dist_present",56,76,"yes","yes",1680,NA,NA,"no hp","True","NR","NR","lp",NA,NA,NA,NA,0,1,"2",0,"NR","ex"
"1042",1098,1098,1098,757.2983,30519.59,30519.59,30,30,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",0,0,0,0,NA,0,0,0,0,0,33,33,NA,NA,NA,0,0,0,NA,33,0,33,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","red","no","None","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",33,0,33,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",2,34,34,"Kafkaesque Koffka","3.2.8","['hori', 'hori', 'hori', 'vert', 'vert', 'hori', 'vert', 'vert']","yes",106,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",4,"circle",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,141810.6192,144372.7852,NA,NA,NA,1660.2403,47191.5333,NA,NA,141810.6377,47692.6877,141810.5646,"New experiment",19,"dist_absent",56,59,"yes","no",1680,NA,NA,"no hp","True","NR","NR","hp",NA,NA,NA,NA,2,NA,"2",6,"NR","in"
"1043",1099,1099,1099,755.0323,31274.6223,31274.6223,31,31,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,34,34,NA,NA,NA,0,0,0,NA,34,0,34,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","green","no","5","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",34,0,34,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",2,35,35,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'vert', 'hori', 'vert', 'vert', 'hori', 'hori']","no",206,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","yes",6,"diamond",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,144402.0913,147181.0611,NA,NA,NA,1660.2403,47191.5333,NA,NA,144402.1081,47692.6877,144402.0379,"New experiment",19,"dist_present",56,76,"yes","yes",1680,24.5410994871794,2.58110871794884,"more away","False","NR","NR","lp",NA,NA,NA,NA,0,1,"2",4,"NR","ex"
"1044",1100,1100,1100,727.6522,32002.2745,32002.2745,32,32,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,35,35,NA,NA,NA,0,0,0,NA,35,0,35,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","red","no","7","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",35,0,35,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",2,36,36,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'hori', 'hori', 'hori', 'vert', 'vert', 'vert']","no",206,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",2,"diamond",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,147210.6743,149869.1408,NA,NA,NA,1660.2403,47191.5333,NA,NA,147210.6914,47692.6877,147210.621,"New experiment",19,"dist_present",56,38,"yes","yes",1680,26.3788494871793,-3.96051628205114,"more away","False","NR","NR","hp",NA,NA,NA,NA,4,-1,"2",6,"NR","in"
"1045",1101,1101,1101,1130.7629,33133.0374,33133.0374,33,33,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,36,36,NA,NA,NA,0,0,0,NA,36,0,36,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","green","no","0","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",36,0,36,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",2,37,37,"Kafkaesque Koffka","3.2.8","['hori', 'hori', 'vert', 'vert', 'hori', 'hori', 'vert', 'vert']","yes",106,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",4,"circle",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,149898.9134,152900.9652,NA,NA,NA,1660.2403,47191.5333,NA,NA,149898.9302,47692.6877,149898.8593,"New experiment",19,"dist_present",56,51,"yes","yes",1680,20.8863494871793,-0.481266282051105,"more away","False","NR","NR","lp",NA,NA,NA,NA,2,-2,"2",2,"NR","in"
"1046",1102,1102,1102,640.9228,33773.9602,33773.9602,34,34,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,37,37,NA,NA,NA,0,0,0,NA,37,0,37,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","red","no","3","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",37,0,37,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",2,38,38,"Kafkaesque Koffka","3.2.8","['vert', 'vert', 'vert', 'hori', 'hori', 'hori', 'vert', 'hori']","yes",106,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",7,"diamond",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,152930.2186,155692.9271,NA,NA,NA,1660.2403,47191.5333,NA,NA,152930.2353,47692.6877,152930.1648,"New experiment",19,"dist_present",56,84,"yes","yes",1680,15.3675994871792,-14.1695162820511,"more away","False","NR","NR","lp",NA,NA,NA,NA,-1,3,"2",4,"NR","in"
"1047",1103,1103,1103,708.0411,34482.0013,34482.0013,35,35,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,38,38,NA,NA,NA,0,0,0,NA,38,0,38,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","green","no","None","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",38,0,38,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",2,39,39,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'vert', 'vert', 'hori', 'hori', 'vert', 'hori']","yes",106,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",3,"diamond",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,155722.4781,158148.9803,NA,NA,NA,1660.2403,47191.5333,NA,NA,155722.4955,47692.6877,155722.423,"New experiment",19,"dist_absent",56,49,"yes","yes",1680,1.20734948717922,-26.4673912820511,"more toward","False","NR","NR","lp",NA,"Left",NA,NA,3,NA,"2",7,"NR","in"
"1048",1104,1104,1104,649.3018,35131.3031,35131.3031,36,36,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,39,39,NA,NA,NA,0,0,0,NA,39,0,39,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","green","no","1","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",39,0,39,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",2,40,40,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'vert', 'vert', 'hori', 'hori', 'hori', 'vert']","yes",106,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",7,"diamond",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,158178.3706,160596.912,NA,NA,NA,1660.2403,47191.5333,NA,NA,158178.3878,47692.6877,158178.3162,"New experiment",19,"dist_present",56,82,"yes","yes",1680,-16.4940255128208,34.3381087179489,"more toward","False","NR","NR","lp",NA,NA,NA,NA,-1,-3,"2",3,"NR","in"
"1049",1105,1105,1105,814.5346,35945.8377,35945.8377,37,37,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,40,40,NA,NA,NA,0,0,0,NA,40,0,40,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","green","no","4","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",40,0,40,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",3,41,41,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'vert', 'vert', 'vert', 'hori', 'hori', 'hori']","yes",106,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",5,"diamond",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,160626.3196,163381.1493,NA,NA,NA,1660.2403,47191.5333,NA,NA,160626.336,47692.6877,160626.2674,"New experiment",19,"dist_present",56,65,"yes","no",1680,NA,NA,"no hp","True","NR","NR","lp",NA,"Right",NA,NA,1,2,"2",7,"NR","in"
"1050",1106,1106,1106,623.2469,36569.0846,36569.0846,38,38,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,41,41,NA,NA,NA,0,0,0,NA,41,0,41,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","red","no","0","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",41,0,41,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",3,42,42,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'hori', 'hori', 'vert', 'hori', 'vert', 'vert']","no",206,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",2,"diamond",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,163410.7903,166012.9695,NA,NA,NA,1660.2403,47191.5333,NA,NA,163410.8067,47692.6877,163410.7369,"New experiment",19,"dist_present",56,31,"yes","yes",1680,NA,NA,"no hp","True","NR","NR","lp",NA,"Left",NA,"Left",4,-2,"2",5,"NR","in"
"1051",1107,1107,1107,1013.8195,37582.9041,37582.9041,39,39,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,42,42,NA,NA,NA,0,0,0,NA,42,0,42,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","green","no","5","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",42,0,42,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",4,43,43,"Kafkaesque Koffka","3.2.8","['hori', 'hori', 'vert', 'vert', 'hori', 'vert', 'hori', 'vert']","no",206,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","yes",6,"circle",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,166042.323,169093.1285,NA,NA,NA,1660.2403,47191.5333,NA,NA,166042.3395,47692.6877,166042.2705,"New experiment",19,"dist_present",56,76,"yes","no",1680,56.8670994871793,68.0861087179489,"more away","False","NR","NR","lp",NA,NA,NA,NA,0,1,"2",2,"NR","ex"
"1052",1108,1108,1108,718.1865,38301.0906,38301.0906,40,40,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,43,43,NA,NA,NA,0,0,0,NA,43,0,43,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","green","no","7","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",43,0,43,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",5,44,44,"Kafkaesque Koffka","3.2.8","['hori', 'hori', 'vert', 'vert', 'vert', 'hori', 'hori', 'vert']","no",206,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","yes",6,"circle",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,169122.3915,171660.8879,NA,NA,NA,1660.2403,47191.5333,NA,NA,169122.4078,47692.6877,169122.3385,"New experiment",19,"dist_present",56,78,"yes","no",1680,-1.47852551282072,-5.02414128205116,"more toward","False","R","NR","hp",NA,NA,NA,NA,0,-1,"2",6,"NR","ex"
"1053",1109,1109,1109,546.4873,38847.5779,38847.5779,40,40,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",0,0,0,0,NA,0,0,0,0,0,44,44,NA,NA,NA,0,0,0,NA,44,0,44,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","red","no","None","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",44,0,44,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",5,45,45,"Kafkaesque Koffka","3.2.8","['vert', 'vert', 'hori', 'hori', 'hori', 'vert', 'hori', 'vert']","yes",106,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",7,"diamond",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,171690.3623,174340.7717,NA,NA,NA,1660.2403,47191.5333,NA,NA,171690.3786,47692.6877,171690.3091,"New experiment",19,"dist_absent",56,89,"yes","yes",1680,6.82422448717921,62.084733717949,"more away","False","NR","NR","hp",NA,"Right",NA,NA,-1,NA,"2",6,"R","in"
"1054",1110,1110,1110,485.8578,39333.4357,39333.4357,41,41,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,45,45,NA,NA,NA,0,0,0,NA,45,0,45,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","red","no","4","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",45,0,45,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",5,46,46,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'vert', 'vert', 'vert', 'hori', 'hori', 'hori']","no",206,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","yes",6,"diamond",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,174370.2295,176940.9321,NA,NA,NA,1660.2403,47191.5333,NA,NA,174370.2462,47692.6877,174370.1754,"New experiment",19,"dist_present",56,75,"yes","yes",1680,-39.4757755128207,37.5514837179489,"more toward","False","NR","NR","lp",NA,"Right",NA,"Right",0,2,"2",7,"NR","ex"
"1055",1111,1111,1111,1340.7062,40674.1419,40674.1419,42,42,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,46,46,NA,NA,NA,0,0,0,NA,46,0,46,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","green","no","None","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",46,0,46,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",6,47,47,"Kafkaesque Koffka","3.2.8","['hori', 'hori', 'vert', 'vert', 'vert', 'hori', 'vert', 'hori']","yes",106,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",2,"circle",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,176970.6025,180396.839,NA,NA,NA,1660.2403,47191.5333,NA,NA,176970.6191,47692.6877,176970.5487,"New experiment",19,"dist_absent",56,39,"yes","no",1680,-20.6872755128208,-2.26951628205108,"more toward","False","NR","NR","hp",NA,"Left",NA,"Left",4,NA,"2",6,"NR","in"
"1056",1112,1112,1112,1169.5367,41843.6786,41843.6786,43,43,"#000000","no",20,"bias","psycho","psycho","psycho",0,"uniform",1,0,0,0,NA,0,0,0,0,0,47,47,NA,NA,NA,0,0,0,NA,47,0,47,82.99359367,"12/14/20 14:01:29","The main experiment item","yes","green","no","5","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,6,"psycho",47,0,47,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2_2.csv","psycho",6,48,48,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'vert', 'hori', 'hori', 'vert', 'vert', 'hori']","no",206,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","yes",6,"circle",46555.7405,46606.2015,46606.2472,NA,46611.411,39647.4883,1659.3409,NA,39647.5154,180425.9715,183308.9584,NA,NA,NA,1660.2403,47191.5333,NA,NA,180425.9878,47692.6877,180425.9189,"New experiment",19,"dist_present",56,76,"yes","yes",1680,14.1308494871793,-0.631266282051043,"more away","False","NR","NR","lp",NA,NA,NA,NA,0,1,"2",2,"NR","in"
